date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-11-04,California,State,Delta,1699.0,99.53,1424.14285714285,99.421561783185
2021-11-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-04,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-04,California,State,Other,7.0,0.41,6.71428571428,0.468734417074
2021-11-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-04,California,State,Total,1707.0,100.0,1432.42857142857,100.0
2021-11-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-05,California,State,Total,1431.0,100.0,1482.42857142857,100.0
2021-11-05,California,State,Delta,1410.0,98.53,1472.71428571428,99.344704635251
2021-11-05,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-05,California,State,Other,19.0,1.33,8.14285714285,0.549291702804
2021-11-05,California,State,Omicron,2.0,0.14,1.57142857142,0.106003661945
2021-11-06,California,State,Total,801.0,100.0,1458.57142857142,100.0
2021-11-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-06,California,State,Other,5.0,0.62,8.0,0.548481880509
2021-11-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-06,California,State,Delta,795.0,99.25,1449.14285714285,99.353574926543
2021-11-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-06,California,State,Omicron,1.0,0.12,1.42857142857,0.097943192948
2021-11-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-07,California,State,Total,534.0,100.0,1452.28571428571,100.0
2021-11-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-07,California,State,Other,1.0,0.19,8.14285714285,0.560692504427
2021-11-07,California,State,Delta,533.0,99.81,1442.85714285714,99.350777100138
2021-11-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-07,California,State,Omicron,0.0,0.0,1.28571428571,0.088530395436
2021-11-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-08,California,State,Total,1840.0,100.0,1410.42857142857,100.0
2021-11-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-08,California,State,Delta,1824.0,99.13,1399.71428571428,99.240352476451
2021-11-08,California,State,Omicron,2.0,0.11,1.42857142857,0.101286336473
2021-11-08,California,State,Other,14.0,0.76,9.28571428571,0.658361187076
2021-11-09,California,State,Other,6.0,0.33,8.28571428571,0.594749794914
2021-11-09,California,State,Omicron,0.0,0.0,1.0,0.071780147662
2021-11-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-09,California,State,Total,1842.0,100.0,1393.14285714285,100.0
2021-11-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-09,California,State,Delta,1836.0,99.67,1383.85714285714,99.333470057424
2021-11-09,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-09,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-10,California,State,Total,1716.0,100.0,1410.14285714285,100.0
2021-11-10,California,State,Other,8.0,0.47,8.57142857142,0.607841150846
2021-11-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-10,California,State,Delta,1707.0,99.48,1400.57142857142,99.321244048222
2021-11-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-10,California,State,Omicron,1.0,0.06,1.0,0.070914800932
2021-11-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-11,California,State,Omicron,0.0,0.0,0.85714285714,0.065210303228
2021-11-11,California,State,Other,10.0,0.96,9.0,0.684708183893
2021-11-11,California,State,Total,1037.0,100.0,1314.42857142857,100.0
2021-11-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-11,California,State,Delta,1027.0,99.04,1304.57142857142,99.250081512879
2021-11-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-12,California,State,Delta,1606.0,99.2,1332.57142857142,99.350303546704
2021-11-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-12,California,State,Total,1619.0,100.0,1341.28571428571,100.0
2021-11-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-12,California,State,Omicron,2.0,0.12,0.85714285714,0.063904569177
2021-11-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-12,California,State,Other,11.0,0.68,7.85714285714,0.58579188412
2021-11-13,California,State,Other,5.0,0.54,7.85714285714,0.578399411084
2021-11-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-13,California,State,Omicron,0.0,0.0,0.71428571428,0.052581764644
2021-11-13,California,State,Delta,916.0,99.46,1349.85714285714,99.369018824272
2021-11-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-13,California,State,Total,921.0,100.0,1358.42857142857,100.0
2021-11-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-14,California,State,Delta,612.0,99.03,1361.14285714285,99.322422599812
2021-11-14,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-14,California,State,Omicron,1.0,0.16,0.85714285714,0.062545606171
2021-11-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-14,California,State,Other,5.0,0.81,8.42857142857,0.615031794016
2021-11-14,California,State,Total,618.0,100.0,1370.42857142857,100.0
2021-11-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-15,California,State,Other,14.0,0.77,8.42857142857,0.616445512486
2021-11-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-15,California,State,Total,1818.0,100.0,1367.28571428571,100.0
2021-11-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-15,California,State,Omicron,1.0,0.06,0.71428571428,0.052241145126
2021-11-15,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-15,California,State,Delta,1803.0,99.17,1358.14285714285,99.331313342388
2021-11-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-16,California,State,Total,1609.0,100.0,1334.0,100.0
2021-11-16,California,State,Omicron,1.0,0.06,0.85714285714,0.064253587492
2021-11-16,California,State,Other,13.0,0.81,9.42857142857,0.706789462412
2021-11-16,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-16,California,State,Delta,1595.0,99.13,1323.71428571428,99.228956950096
2021-11-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-17,California,State,Total,1566.0,100.0,1312.57142857142,100.0
2021-11-17,California,State,Other,13.0,0.83,10.14285714285,0.772747061384
2021-11-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-17,California,State,Omicron,4.0,0.26,1.28571428571,0.097953852852
2021-11-17,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-17,California,State,Delta,1549.0,98.91,1301.14285714285,99.129299085764
2021-11-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-18,California,State,Other,7.0,0.56,9.71428571428,0.722789115646
2021-11-18,California,State,Omicron,1.0,0.08,1.42857142857,0.106292517007
2021-11-18,California,State,Total,1257.0,100.0,1344.0,100.0
2021-11-18,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-18,California,State,Delta,1249.0,99.36,1332.85714285714,99.170918367347
2021-11-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-19,California,State,Delta,1207.0,99.26,1275.85714285714,99.17823431427
2021-11-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-19,California,State,Omicron,2.0,0.16,1.42857142857,0.111049416991
2021-11-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-19,California,State,Other,7.0,0.58,9.14285714285,0.71071626874
2021-11-19,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-19,California,State,Total,1216.0,100.0,1286.42857142857,100.0
2021-11-20,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-20,California,State,Omicron,0.0,0.0,1.42857142857,0.113636363636
2021-11-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-20,California,State,Total,716.0,100.0,1257.14285714285,100.0
2021-11-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-20,California,State,Delta,714.0,99.72,1247.0,99.193181818182
2021-11-20,California,State,Other,2.0,0.28,8.71428571428,0.693181818182
2021-11-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-21,California,State,Delta,448.0,98.68,1223.57142857142,99.177860120426
2021-11-21,California,State,Omicron,2.0,0.44,1.57142857142,0.127373784159
2021-11-21,California,State,Total,454.0,100.0,1233.71428571428,100.0
2021-11-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-21,California,State,Other,4.0,0.88,8.57142857142,0.694766095415
2021-11-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-21,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-22,California,State,Total,1484.0,100.0,1186.0,100.0
2021-11-22,California,State,Other,8.0,0.54,7.71428571428,0.650445675741
2021-11-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-22,California,State,Omicron,2.0,0.13,1.71428571428,0.144543483498
2021-11-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-22,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-22,California,State,Delta,1474.0,99.33,1176.57142857142,99.205010840761
2021-11-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-23,California,State,Omicron,1.0,0.07,1.71428571428,0.148075024679
2021-11-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-23,California,State,Other,3.0,0.21,6.28571428571,0.542941757157
2021-11-23,California,State,Total,1411.0,100.0,1157.71428571428,100.0
2021-11-23,California,State,Delta,1407.0,99.72,1149.71428571428,99.308983218164
2021-11-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-23,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-24,California,State,Total,1240.0,100.0,1111.14285714285,100.0
2021-11-24,California,State,Omicron,1.0,0.08,1.28571428571,0.115710979686
2021-11-24,California,State,Other,3.0,0.24,4.85714285714,0.437130367704
2021-11-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-24,California,State,Delta,1236.0,99.68,1105.0,99.44715865261
2021-11-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-25,California,State,Total,158.0,100.0,954.14285714285,100.0
2021-11-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-25,California,State,Omicron,0.0,0.0,1.14285714285,0.119778409942
2021-11-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-25,California,State,Delta,158.0,100.0,949.14285714285,99.475969456505
2021-11-25,California,State,Other,0.0,0.0,3.85714285714,0.404252133553
2021-11-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-26,California,State,Other,8.0,1.12,4.0,0.453221107154
2021-11-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-26,California,State,Delta,705.0,98.6,877.42857142857,99.417287147944
2021-11-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-26,California,State,Omicron,2.0,0.28,1.14285714285,0.129491744901
2021-11-26,California,State,Total,715.0,100.0,882.57142857142,100.0
2021-11-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-27,California,State,Other,1.0,0.13,3.85714285714,0.434362934363
2021-11-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-27,California,State,Omicron,1.0,0.13,1.28571428571,0.144787644788
2021-11-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-27,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-27,California,State,Delta,752.0,99.73,882.85714285714,99.420849420849
2021-11-27,California,State,Total,754.0,100.0,888.0,100.0
2021-11-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-28,California,State,Other,1.0,0.23,3.42857142857,0.387784779447
2021-11-28,California,State,Delta,425.0,99.53,879.57142857142,99.482953627403
2021-11-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-28,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-28,California,State,Omicron,1.0,0.23,1.14285714285,0.129261593149
2021-11-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-28,California,State,Total,427.0,100.0,884.14285714285,100.0
2021-11-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-29,California,State,Omicron,6.0,0.35,1.71428571428,0.187090739008
2021-11-29,California,State,Delta,1701.0,99.53,912.0,99.532273152479
2021-11-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-29,California,State,Other,2.0,0.12,2.57142857142,0.280636108513
2021-11-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-29,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-29,California,State,Total,1709.0,100.0,916.28571428571,100.0
2021-11-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-30,California,State,Other,6.0,0.33,3.0,0.307963044435
2021-11-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-30,California,State,Delta,1798.0,99.01,967.85714285714,99.354744097375
2021-11-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-30,California,State,Total,1816.0,100.0,974.14285714285,100.0
2021-11-30,California,State,Omicron,12.0,0.66,3.28571428571,0.33729285819
2021-11-30,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-01,California,State,Total,1681.0,100.0,1037.14285714285,100.0
2021-12-01,California,State,Other,3.0,0.18,3.0,0.289256198347
2021-12-01,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-01,California,State,Delta,1673.0,99.52,1030.28571428571,99.338842975207
2021-12-01,California,State,Omicron,5.0,0.3,3.85714285714,0.371900826446
2021-12-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-01,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-02,California,State,Omicron,12.0,0.93,5.57142857142,0.464894504709
2021-12-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-02,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-02,California,State,Total,1287.0,100.0,1198.42857142857,100.0
2021-12-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-02,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-02,California,State,Delta,1272.0,98.83,1189.42857142857,99.249016569317
2021-12-02,California,State,Other,3.0,0.23,3.42857142857,0.286088925974
2021-12-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-03,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-03,California,State,Other,1.0,0.07,2.42857142857,0.187265917603
2021-12-03,California,State,Total,1404.0,100.0,1296.85714285714,100.0
2021-12-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-03,California,State,Omicron,8.0,0.57,6.42857142857,0.495703899537
2021-12-03,California,State,Delta,1395.0,99.36,1288.0,99.31703018286
2021-12-03,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-04,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-04,California,State,Delta,987.0,99.4,1321.57142857142,99.291617473436
2021-12-04,California,State,Total,993.0,100.0,1331.0,100.0
2021-12-04,California,State,Other,1.0,0.1,2.42857142857,0.182462165933
2021-12-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-04,California,State,Omicron,5.0,0.5,7.0,0.525920360631
2021-12-05,California,State,Other,0.0,0.0,2.28571428571,0.168936754303
2021-12-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-05,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-05,California,State,Omicron,4.0,0.69,7.42857142857,0.549044451483
2021-12-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-05,California,State,Delta,577.0,99.31,1343.28571428571,99.282018794214
2021-12-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-05,California,State,Total,581.0,100.0,1353.0,100.0
2021-12-06,California,State,Total,1919.0,100.0,1383.0,100.0
2021-12-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-06,California,State,Delta,1892.0,98.59,1370.57142857142,99.101332506972
2021-12-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-06,California,State,Omicron,19.0,0.99,9.28571428571,0.671418241917
2021-12-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-06,California,State,Other,8.0,0.42,3.14285714285,0.22724925111
2021-12-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-07,California,State,Other,2.0,0.11,2.57142857142,0.184937840337
2021-12-07,California,State,Omicron,35.0,1.87,12.57142857142,0.904140552759
2021-12-07,California,State,Total,1868.0,100.0,1390.42857142857,100.0
2021-12-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-07,California,State,Delta,1831.0,98.02,1375.28571428571,98.910921606904
2021-12-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-08,California,State,Total,1673.0,100.0,1389.28571428571,100.0
2021-12-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-08,California,State,Delta,1602.0,95.76,1365.14285714285,98.262210796915
2021-12-08,California,State,Omicron,70.0,4.18,21.85714285714,1.573264781491
2021-12-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-08,California,State,Other,1.0,0.06,2.28571428571,0.164524421594
2021-12-09,California,State,Omicron,59.0,4.63,28.57142857142,2.059308072488
2021-12-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-09,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-09,California,State,Total,1274.0,100.0,1387.42857142857,100.0
2021-12-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-09,California,State,Other,1.0,0.08,2.0,0.144151565074
2021-12-09,California,State,Delta,1214.0,95.29,1356.85714285714,97.796540362438
2021-12-09,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-10,California,State,Total,1448.0,100.0,1393.71428571428,100.0
2021-12-10,California,State,Delta,1380.0,95.3,1354.71428571428,97.20172201722
2021-12-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-10,California,State,Other,0.0,0.0,1.85714285714,0.133251332513
2021-12-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-10,California,State,Omicron,68.0,4.7,37.14285714285,2.665026650267
2021-12-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-11,California,State,Delta,861.0,92.68,1336.71428571428,96.543541064796
2021-12-11,California,State,Total,929.0,100.0,1384.57142857142,100.0
2021-12-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-11,California,State,Other,2.0,0.22,2.0,0.144449030128
2021-12-11,California,State,Omicron,66.0,7.1,45.85714285714,3.312009905076
2021-12-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-12,California,State,Total,597.0,100.0,1386.85714285714,100.0
2021-12-12,California,State,Delta,544.0,91.12,1332.0,96.044499381953
2021-12-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-12,California,State,Omicron,52.0,8.71,52.71428571428,3.800988875155
2021-12-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-12,California,State,Other,1.0,0.17,2.14285714285,0.154511742892
2021-12-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-13,California,State,Total,2079.0,100.0,1409.71428571428,100.0
2021-12-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-13,California,State,Delta,1786.0,85.91,1316.85714285714,93.413052290231
2021-12-13,California,State,Omicron,292.0,14.05,91.71428571428,6.50587758411
2021-12-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-13,California,State,Other,1.0,0.05,1.14285714285,0.081070125659
2021-12-14,California,State,Other,7.0,0.39,1.85714285714,0.132423347255
2021-12-14,California,State,Total,1817.0,100.0,1402.42857142857,100.0
2021-12-14,California,State,Delta,1355.0,74.57,1248.85714285714,89.049607823164
2021-12-14,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-12-14,California,State,Omicron,455.0,25.04,151.71428571428,10.817968829581
2021-12-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-12-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-15,California,State,Alpha,0.0,0.0,0.0,0.0
2021-12-15,California,State,Omicron,970.0,42.03,280.28571428571,18.771526980482
2021-12-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-12-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-12-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-12-15,California,State,Delta,1333.0,57.76,1210.42857142857,81.065824722541
